caldt,prtnam,totret
1982-11-30,7,0.098033
1982-12-31,7,0.002890
1983-01-31,7,0.063780
1983-02-28,7,0.076495
1983-03-31,7,0.046173
1983-04-29,7,0.077186
1983-05-31,7,0.041769
1983-06-30,7,0.044170
1983-07-29,7,-0.040683
1983-08-31,7,-0.021692
1983-09-30,7,0.021791
1983-10-31,7,-0.044252
1983-11-30,7,0.046946
1983-12-30,7,-0.010054
1984-01-31,7,-0.012947
1984-02-29,7,-0.047038
1984-03-30,7,0.014788
1984-04-30,7,0.008280
1984-05-31,7,-0.040991
1984-06-29,7,0.037010
1984-07-31,7,-0.043600
1984-08-31,7,0.114532
1984-09-28,7,-0.008224
1984-10-31,7,-0.005965
1984-11-30,7,-0.023473
1984-12-31,7,0.015712
1985-01-31,7,0.108353
1985-02-28,7,0.018167
1985-03-29,7,-0.024764
1985-04-30,7,-0.017241
1985-05-31,7,0.040482
1985-06-28,7,0.005247
1985-07-31,7,0.021906
1985-08-30,7,-0.004474
1985-09-30,7,-0.059021
1985-10-31,7,0.035792
1985-11-29,7,0.063669
1985-12-31,7,0.041179
1986-01-31,7,0.002531
1986-02-28,7,0.083699
1986-03-31,7,0.057722
1986-04-30,7,-0.010863
1986-05-30,7,0.027537
1986-06-30,7,-0.000417
1986-07-31,7,-0.085776
1986-08-29,7,0.049140
1986-09-30,7,-0.042695
1986-10-31,7,0.046593
1986-11-28,7,-0.017536
1986-12-31,7,-0.027586
1987-01-30,7,0.113100
1987-02-27,7,0.078999
1987-03-31,7,0.034815
1987-04-30,7,-0.039621
1987-05-29,7,-0.016437
1987-06-30,7,0.033122
1987-07-31,7,0.035588
1987-08-31,7,0.033839
1987-09-30,7,-0.016753
1987-10-30,7,-0.302573
1987-11-30,7,-0.048555
1987-12-31,7,0.063347
1988-01-29,7,0.060117
1988-02-29,7,0.099271
1988-03-31,7,0.054445
1988-04-29,7,0.014260
1988-05-31,7,-0.021107
1988-06-30,7,0.075050
1988-07-29,7,-0.006240
1988-08-31,7,-0.029728
1988-09-30,7,0.032115
1988-10-31,7,-0.006610
1988-11-30,7,-0.033065
1988-12-30,7,0.050476
1989-01-31,7,0.050914
1989-02-28,7,0.011190
1989-03-31,7,0.025857
1989-04-28,7,0.035853
1989-05-31,7,0.031858
1989-06-30,7,0.001289
1989-07-31,7,0.043532
1989-08-31,7,0.025761
1989-09-29,7,-0.006778
1989-10-31,7,-0.068098
1989-11-30,7,0.010536
1989-12-29,7,-0.002266
1990-01-31,7,-0.097253
1990-02-28,7,0.032281
1990-03-30,7,0.035978
1990-04-30,7,-0.044685
1990-05-31,7,0.070419
1990-06-29,7,0.014379
1990-07-31,7,-0.027820
1990-08-31,7,-0.125550
1990-09-28,7,-0.072281
1990-10-31,7,-0.067841
1990-11-30,7,0.089319
1990-12-31,7,0.055173
1991-01-31,7,0.076084
1991-02-28,7,0.101970
1991-03-28,7,0.066957
1991-04-30,7,0.000883
1991-05-31,7,0.050135
1991-06-28,7,-0.041800
1991-07-31,7,0.015552
1991-08-30,7,0.035451
1991-09-30,7,0.003338
1991-10-31,7,-0.000851
1991-11-29,7,-0.054748
1991-12-31,7,0.058526
1992-01-31,7,0.080709
1992-02-28,7,0.019259
1992-03-31,7,-0.032372
1992-04-30,7,-0.023010
1992-05-29,7,0.016989
1992-06-30,7,-0.041015
1992-07-31,7,0.049956
1992-08-31,7,-0.018575
1992-09-30,7,0.021287
1992-10-30,7,0.015991
1992-11-30,7,0.062896
1992-12-31,7,0.028361
1993-01-29,7,0.038033
1993-02-26,7,-0.001407
1993-03-31,7,0.043387
1993-04-30,7,-0.023908
1993-05-28,7,0.034388
1993-06-30,7,0.022727
1993-07-30,7,0.005259
1993-08-31,7,0.043538
1993-09-30,7,0.023639
1993-10-29,7,0.021688
1993-11-30,7,-0.036886
1993-12-31,7,0.042944
1994-01-31,7,0.025958
1994-02-28,7,-0.008449
1994-03-31,7,-0.044183
1994-04-29,7,0.003163
1994-05-31,7,-0.003865
1994-06-30,7,-0.027240
1994-07-29,7,0.017625
1994-08-31,7,0.065766
1994-09-30,7,-0.009333
1994-10-31,7,-0.018085
1994-11-30,7,-0.046036
1994-12-30,7,0.038617
1995-01-31,7,-0.012777
1995-02-28,7,0.034713
1995-03-31,7,0.033539
1995-04-28,7,0.033006
1995-05-31,7,0.021327
1995-06-30,7,0.036925
1995-07-31,7,0.051806
1995-08-31,7,0.020526
1995-09-29,7,0.019511
1995-10-31,7,-0.068283
1995-11-30,7,0.046013
1995-12-29,7,0.027744
1996-01-31,7,0.012882
1996-02-29,7,0.028268
1996-03-29,7,0.033565
1996-04-30,7,0.057701
1996-05-31,7,0.032938
1996-06-28,7,-0.008843
1996-07-31,7,-0.068476
1996-08-30,7,0.046446
1996-09-30,7,0.037461
1996-10-31,7,0.013650
1996-11-29,7,0.037519
1996-12-31,7,0.014639
1997-01-31,7,0.017393
1997-02-28,7,-0.011672
1997-03-31,7,-0.023127
1997-04-30,7,0.014257
1997-05-30,7,0.122919
1997-06-30,7,0.061024
1997-07-31,7,0.060615
1997-08-29,7,0.016282
1997-09-30,7,0.058515
1997-10-31,7,-0.015192
1997-11-28,7,-0.008648
1997-12-31,7,0.020568
1998-01-30,7,-0.016170
1998-02-27,7,0.072943
1998-03-31,7,0.046624
1998-04-30,7,0.006873
1998-05-29,7,-0.039724
1998-06-30,7,-0.011130
1998-07-31,7,-0.082152
1998-08-31,7,-0.166147
1998-09-30,7,0.041269
1998-10-30,7,0.053849
1998-11-30,7,0.021693
1998-12-31,7,0.019039
1999-01-29,7,-0.021238
1999-02-26,7,-0.091093
1999-03-31,7,0.009138
1999-04-30,7,0.121895
1999-05-28,7,0.047761
1999-06-30,7,0.038544
1999-07-30,7,-0.020475
1999-08-31,7,-0.047609
1999-09-30,7,-0.018934
1999-10-29,7,-0.051625
1999-11-30,7,0.021231
1999-12-31,7,0.027571
2000-01-31,7,-0.051920
2000-02-29,7,0.020598
2000-03-31,7,0.040247
2000-04-28,7,0.013523
2000-05-31,7,-0.001448
2000-06-30,7,0.014567
2000-07-31,7,0.021075
2000-08-31,7,0.048322
2000-09-29,7,0.003201
2000-10-31,7,-0.033608
2000-11-30,7,-0.037756
2000-12-29,7,0.096115
2001-01-31,7,0.077920
2001-02-28,7,0.001152
2001-03-30,7,-0.015129
2001-04-30,7,0.069632
2001-05-31,7,0.034904
2001-06-29,7,0.043200
2001-07-31,7,-0.017543
2001-08-31,7,-0.009250
2001-09-28,7,-0.142323
2001-10-31,7,0.051044
2001-11-30,7,0.065284
2001-12-31,7,0.074193
2002-01-31,7,-0.007571
2002-02-28,7,0.009484
2002-03-28,7,0.090259
2002-04-30,7,0.031369
2002-05-31,7,-0.040234
2002-06-28,7,-0.026006
2002-07-31,7,-0.167674
2002-08-30,7,0.006333
2002-09-30,7,-0.066125
2002-10-31,7,-0.000236
2002-11-29,7,0.066346
2002-12-31,7,-0.017676
2003-01-31,7,-0.027164
2003-02-28,7,-0.039636
2003-03-31,7,0.020817
2003-04-30,7,0.117956
2003-05-30,7,0.100271
2003-06-30,7,0.022883
2003-07-31,7,0.043490
2003-08-29,7,0.037675
2003-09-30,7,-0.026675
2003-10-31,7,0.072399
2003-11-28,7,0.047621
2003-12-31,7,0.054366
2004-01-30,7,0.017820
2004-02-27,7,0.025227
2004-03-31,7,0.005593
2004-04-30,7,-0.027354
2004-05-28,7,0.009683
2004-06-30,7,0.058684
2004-07-30,7,-0.039140
2004-08-31,7,-0.003156
2004-09-30,7,0.052434
2004-10-29,7,0.013127
2004-11-30,7,0.095519
2004-12-31,7,0.036913
2005-01-31,7,-0.012959
2005-02-28,7,0.045157
2005-03-31,7,-0.008015
2005-04-29,7,-0.059643
2005-05-31,7,0.051172
2005-06-30,7,0.055677
2005-07-29,7,0.059400
2005-08-31,7,-0.010041
2005-09-30,7,0.010222
2005-10-31,7,-0.034921
2005-11-30,7,0.044760
2005-12-30,7,0.002149
2006-01-31,7,0.078089
2006-02-28,7,-0.012183
2006-03-31,7,0.049234
2006-04-28,7,0.014049
2006-05-31,7,-0.028286
2006-06-30,7,-0.018818
2006-07-31,7,-0.030208
2006-08-31,7,0.018926
2006-09-29,7,0.007436
2006-10-31,7,0.061523
2006-11-30,7,0.033957
2006-12-29,7,-0.000337
2007-01-31,7,0.026794
2007-02-28,7,-0.003780
2007-03-30,7,0.016569
2007-04-30,7,0.041644
2007-05-31,7,0.034723
2007-06-29,7,-0.022481
2007-07-31,7,-0.048046
2007-08-31,7,0.004348
2007-09-28,7,-0.005172
2007-10-31,7,0.018513
2007-11-30,7,-0.069275
2007-12-31,7,-0.003613
2008-01-31,7,-0.064797
2008-02-29,7,-0.023359
2008-03-31,7,-0.015184
2008-04-30,7,0.053188
2008-05-30,7,0.055464
2008-06-30,7,-0.094737
2008-07-31,7,0.037634
2008-08-29,7,0.088092
2008-09-30,7,-0.085693
2008-10-31,7,-0.244366
2008-11-28,7,-0.142103
2008-12-31,7,0.040019
2009-01-30,7,-0.090405
2009-02-27,7,-0.148619
2009-03-31,7,0.132053
2009-04-30,7,0.291571
2009-05-29,7,0.055783
2009-06-30,7,-0.020059
2009-07-31,7,0.107729
2009-08-31,7,0.067341
2009-09-30,7,0.072134
2009-10-30,7,-0.067503
2009-11-30,7,0.031182
2009-12-31,7,0.095187
2010-01-29,7,-0.020381
2010-02-26,7,0.044353
2010-03-31,7,0.080437
2010-04-30,7,0.064470
2010-05-28,7,-0.082225
2010-06-30,7,-0.082851
2010-07-30,7,0.078504
2010-08-31,7,-0.050912
2010-09-30,7,0.132407
2010-10-29,7,0.034481
2010-11-30,7,0.045144
2010-12-31,7,0.075213
2011-01-31,7,0.015725
2011-02-28,7,0.063329
2011-03-31,7,0.031725
2011-04-29,7,0.019500
2011-05-31,7,-0.031659
2011-06-30,7,-0.013285
2011-07-29,7,-0.040079
2011-08-31,7,-0.105520
2011-09-30,7,-0.126044
2011-10-31,7,0.172214
2011-11-30,7,-0.001745
2011-12-30,7,0.003067
2012-01-31,7,0.067360
2012-02-29,7,0.045907
2012-03-30,7,0.032254
2012-04-30,7,-0.007277
2012-05-31,7,-0.065733
2012-06-29,7,0.046832
2012-07-31,7,-0.002401
2012-08-31,7,0.033607
2012-09-28,7,0.043369
2012-10-31,7,-0.010964
2012-11-30,7,0.003533
2012-12-31,7,0.038787
2013-01-31,7,0.068729
2013-02-28,7,0.003633
2013-03-28,7,0.037467
2013-04-30,7,-0.008423
2013-05-31,7,0.048151
2013-06-28,7,0.001879
2013-07-31,7,0.062149
2013-08-30,7,-0.033488
2013-09-30,7,0.060037
2013-10-31,7,0.020698
2013-11-29,7,0.041406
2013-12-31,7,0.032708
2014-01-31,7,-0.038101
2014-02-28,7,0.044155
2014-03-31,7,0.004649
2014-04-30,7,-0.015452
2014-05-30,7,0.014226
2014-06-30,7,0.054377
2014-07-31,7,-0.058596
2014-08-29,7,0.043421
2014-09-30,7,-0.074205
2014-10-31,7,0.044950
2014-11-28,7,-0.008937
2014-12-31,7,0.002943
2015-01-30,7,-0.048268
2015-02-27,7,0.065077
2015-03-31,7,0.014577
2015-04-30,7,-0.001521
2015-05-29,7,0.007885
2015-06-30,7,-0.008159
2015-07-31,7,-0.033038
2015-08-31,7,-0.055967
2015-09-30,7,-0.067095
2015-10-30,7,0.064678
2015-11-30,7,0.028012
2015-12-31,7,-0.072293
2016-01-29,7,-0.096739
2016-02-29,7,-0.000489
2016-03-31,7,0.117782
2016-04-29,7,0.065678
2016-05-31,7,0.021215
2016-06-30,7,-0.005554
2016-07-29,7,0.069642
2016-08-31,7,0.011443
2016-09-30,7,0.020897
2016-10-31,7,-0.065764
2016-11-30,7,0.142682
2016-12-30,7,0.038594
2017-01-31,7,0.013358
2017-02-28,7,0.004533
2017-03-31,7,-0.002381
2017-04-28,7,0.010948
2017-05-31,7,-0.028652
2017-06-30,7,0.025947
2017-07-31,7,0.005138
2017-08-31,7,-0.035196
2017-09-29,7,0.075045
2017-10-31,7,-0.000394
2017-11-30,7,0.035294
2017-12-29,7,0.005627
2018-01-31,7,0.029283
2018-02-28,7,-0.046026
2018-03-29,7,0.017428
2018-04-30,7,0.024316
2018-05-31,7,0.042678
2018-06-29,7,0.021082
2018-07-31,7,0.030678
2018-08-31,7,0.028081
2018-09-28,7,-0.017363
2018-10-31,7,-0.102519
2018-11-30,7,0.000391
2018-12-31,7,-0.128903
2019-01-31,7,0.125474
2019-02-28,7,0.062594
2019-03-29,7,-0.016111
2019-04-30,7,0.042287
2019-05-31,7,-0.100483
2019-06-28,7,0.087501
2019-07-31,7,0.000887
2019-08-30,7,-0.066457
2019-09-30,7,0.046824
2019-10-31,7,0.007091
2019-11-29,7,0.031775
2019-12-31,7,0.039889
2020-01-31,7,-0.068655
2020-02-28,7,-0.098970
2020-03-31,7,-0.281961
2020-04-30,7,0.236269
2020-05-29,7,0.056778
2020-06-30,7,0.034931
2020-07-31,7,0.070594
2020-08-31,7,0.069614
2020-09-30,7,-0.054161
2020-10-30,7,0.027157
2020-11-30,7,0.200100
2020-12-31,7,0.083346
2021-01-29,7,0.167311
2021-02-26,7,0.032891
2021-03-31,7,0.032002
2021-04-30,7,0.034324
2021-05-28,7,0.042497
2021-06-30,7,0.016282
2021-07-30,7,-0.046309
2021-08-31,7,0.013016
2021-09-30,7,-0.016704
2021-10-29,7,0.029979
2021-11-30,7,-0.038233
2021-12-31,7,0.023651
2022-01-31,7,-0.078713
2022-02-28,7,0.019231
2022-03-31,7,0.036551
2022-04-29,7,-0.078271
2022-05-31,7,-0.002257
2022-06-30,7,-0.131520
2022-07-29,7,0.100321
2022-08-31,7,-0.027235
2022-09-30,7,-0.100385
2022-10-31,7,0.120107
2022-11-30,7,-0.004240
2022-12-30,7,-0.052708
2023-01-31,7,0.129950
2023-02-28,7,-0.011715
2023-03-31,7,-0.047958
2023-04-28,7,-0.024263
2023-05-31,7,-0.011093
2023-06-30,7,0.079108
2023-07-31,7,0.075033
2023-08-31,7,-0.058859
2023-09-29,7,-0.056284
2023-10-31,7,-0.047987
2023-11-30,7,0.084491
2023-12-29,7,0.113246
2024-01-31,7,-0.037787
2024-02-29,7,0.043860
2024-03-28,7,0.040281
2024-04-30,7,-0.065152
2024-05-31,7,0.046524
2024-06-28,7,-0.014911
2024-07-31,7,0.087311
2024-08-30,7,-0.015406
2024-09-30,7,-0.000928
2024-10-31,7,-0.023710
2024-11-29,7,0.139412
2024-12-31,7,-0.059246
1925-12-31,8,
1926-01-30,8,0.002392
1926-02-27,8,-0.052634
1926-03-31,8,-0.129975
1926-04-30,8,0.006535
1926-05-28,8,0.005469
1926-06-30,8,0.048804
1926-07-31,8,-0.000067
1926-08-31,8,0.040938
1926-09-30,8,-0.020180
1926-10-30,8,-0.047403
1926-11-30,8,0.037557
1926-12-31,8,0.035622
1927-01-31,8,0.014558
1927-02-28,8,0.060379
1927-03-31,8,-0.041542
1927-04-30,8,0.014504
1927-05-31,8,0.069578
1927-06-30,8,-0.007018
1927-07-30,8,0.051622
1927-08-31,8,-0.003607
1927-09-30,8,0.018605
1927-10-31,8,-0.044962
1927-11-30,8,0.099729
1927-12-31,8,0.005375
1928-01-31,8,0.043146
1928-02-29,8,-0.023871
1928-03-31,8,0.063872
1928-04-30,8,0.062993
1928-05-31,8,0.041010
1928-06-30,8,-0.103450
1928-07-31,8,-0.019569
1928-08-31,8,0.031317
1928-09-29,8,0.041761
1928-10-31,8,0.024909
1928-11-30,8,0.103928
1928-12-31,8,0.000874
1929-01-31,8,0.028285
1929-02-28,8,0.010501
1929-03-28,8,-0.040199
1929-04-30,8,0.009061
1929-05-31,8,-0.112735
1929-06-29,8,0.066952
1929-07-31,8,0.001129
1929-08-30,8,0.016190
1929-09-30,8,-0.033509
1929-10-31,8,-0.211683
1929-11-27,8,-0.133214
1929-12-31,8,-0.048233
1930-01-31,8,0.103795
1930-02-28,8,0.020124
1930-03-31,8,0.105987
1930-04-30,8,-0.040965
1930-05-29,8,-0.054279
1930-06-30,8,-0.210532
1930-07-31,8,0.017098
1930-08-29,8,-0.019312
1930-09-30,8,-0.188316
1930-10-31,8,-0.096617
1930-11-29,8,-0.041930
1930-12-31,8,-0.162404
1931-01-31,8,0.174977
1931-02-28,8,0.161614
1931-03-31,8,-0.085364
1931-04-30,8,-0.165062
1931-05-29,8,-0.133160
1931-06-30,8,0.157126
1931-07-31,8,-0.055114
1931-08-31,8,-0.030360
1931-09-30,8,-0.328939
1931-10-31,8,0.110955
1931-11-30,8,-0.095186
1931-12-31,8,-0.223088
1932-01-30,8,0.160036
1932-02-29,8,0.037044
1932-03-31,8,-0.167138
1932-04-30,8,-0.208973
1932-05-31,8,-0.227243
1932-06-30,8,-0.008477
1932-07-30,8,0.554892
1932-08-31,8,0.761581
1932-09-30,8,-0.116230
1932-10-31,8,-0.173265
1932-11-30,8,-0.094414
1932-12-31,8,-0.078951
1933-01-31,8,0.006505
1933-02-28,8,-0.164086
1933-03-31,8,0.132680
1933-04-29,8,0.519969
1933-05-31,8,0.866343
1933-06-30,8,0.301496
1933-07-31,8,-0.059592
1933-08-31,8,0.067250
1933-09-30,8,-0.173443
1933-10-31,8,-0.115552
1933-11-29,8,0.032945
1933-12-30,8,0.009021
1934-01-31,8,0.463599
1934-02-28,8,0.033571
1934-03-31,8,-0.018216
1934-04-30,8,0.003846
1934-05-31,8,-0.127229
1934-06-30,8,-0.034242
1934-07-31,8,-0.239767
1934-08-31,8,0.138871
1934-09-29,8,-0.029570
1934-10-31,8,-0.014856
1934-11-30,8,0.122100
1934-12-31,8,0.023803
1935-01-31,8,-0.042703
1935-02-28,8,-0.086827
1935-03-30,8,-0.108054
1935-04-30,8,0.134153
1935-05-31,8,0.012369
1935-06-29,8,-0.003551
1935-07-31,8,0.141858
1935-08-31,8,0.113317
1935-09-30,8,0.020317
1935-10-31,8,0.107789
1935-11-30,8,0.181134
1935-12-31,8,0.049566
1936-01-31,8,0.162944
1936-02-29,8,0.078795
1936-03-31,8,0.014224
1936-04-30,8,-0.135035
1936-05-29,8,0.040607
1936-06-30,8,0.001432
1936-07-31,8,0.068527
1936-08-31,8,-0.002498
1936-09-30,8,0.034437
1936-10-31,8,0.074408
1936-11-30,8,0.101750
1936-12-31,8,0.017479
1937-01-30,8,0.086902
1937-02-27,8,0.016992
1937-03-31,8,-0.026794
1937-04-30,8,-0.134351
1937-05-28,8,-0.024658
1937-06-30,8,-0.095685
1937-07-31,8,0.096555
1937-08-31,8,-0.042475
1937-09-30,8,-0.218304
1937-10-30,8,-0.116500
1937-11-30,8,-0.116871
1937-12-31,8,-0.130088
1938-01-31,8,0.083429
1938-02-28,8,0.068986
1938-03-31,8,-0.306858
1938-04-30,8,0.239740
1938-05-31,8,-0.090127
1938-06-30,8,0.337739
1938-07-30,8,0.160623
1938-08-31,8,-0.079769
1938-09-30,8,-0.027089
1938-10-31,8,0.179745
1938-11-30,8,-0.041572
1938-12-31,8,0.035776
1939-01-31,8,-0.071228
1939-02-28,8,0.035473
1939-03-31,8,-0.178161
1939-04-29,8,0.005468
1939-05-31,8,0.093633
1939-06-30,8,-0.099288
1939-07-31,8,0.122411
1939-08-31,8,-0.129388
1939-09-30,8,0.448857
1939-10-31,8,0.004667
1939-11-30,8,-0.078496
1939-12-30,8,0.017735
1940-01-31,8,-0.008361
1940-02-29,8,0.031983
1940-03-30,8,0.019325
1940-04-30,8,0.025234
1940-05-31,8,-0.282410
1940-06-29,8,0.070442
1940-07-31,8,0.030000
1940-08-31,8,0.043671
1940-09-30,8,0.040575
1940-10-31,8,0.044897
1940-11-30,8,0.022501
1940-12-31,8,-0.033598
1941-01-31,8,-0.007135
1941-02-28,8,-0.033112
1941-03-31,8,0.027208
1941-04-30,8,-0.058277
1941-05-31,8,0.011566
1941-06-30,8,0.064163
1941-07-31,8,0.122613
1941-08-30,8,-0.001008
1941-09-30,8,-0.014712
1941-10-31,8,-0.053187
1941-11-29,8,-0.039015
1941-12-31,8,-0.084731
1942-01-31,8,0.156693
1942-02-28,8,-0.011758
1942-03-31,8,-0.058069
1942-04-30,8,-0.051170
1942-05-29,8,0.022669
1942-06-30,8,0.008799
1942-07-31,8,0.036452
1942-08-31,8,0.042830
1942-09-30,8,0.040851
1942-10-31,8,0.119407
1942-11-30,8,-0.017694
1942-12-31,8,0.017839
1943-01-30,8,0.163508
1943-02-27,8,0.107031
1943-03-31,8,0.151246
1943-04-30,8,0.040003
1943-05-29,8,0.094395
1943-06-30,8,0.018803
1943-07-31,8,-0.079592
1943-08-31,8,-0.000241
1943-09-30,8,0.037600
1943-10-30,8,-0.001374
1943-11-30,8,-0.095096
1943-12-31,8,0.108552
1944-01-31,8,0.054206
1944-02-29,8,0.016795
1944-03-31,8,0.055791
1944-04-29,8,-0.029754
1944-05-31,8,0.058329
1944-06-30,8,0.110696
1944-07-31,8,-0.014385
1944-08-31,8,0.033564
1944-09-30,8,-0.002795
1944-10-31,8,-0.009873
1944-11-30,8,0.036041
1944-12-30,8,0.069532
1945-01-31,8,0.065018
1945-02-28,8,0.097708
1945-03-31,8,-0.049167
1945-04-30,8,0.092211
1945-05-31,8,0.023920
1945-06-30,8,0.037621
1945-07-31,8,-0.037708
1945-08-31,8,0.072474
1945-09-29,8,0.062087
1945-10-31,8,0.056079
1945-11-30,8,0.099215
1945-12-31,8,0.041365
1946-01-31,8,0.098924
1946-02-28,8,-0.075571
1946-03-30,8,0.050715
1946-04-30,8,0.062009
1946-05-31,8,0.057467
1946-06-28,8,-0.055544
1946-07-31,8,-0.055929
1946-08-30,8,-0.085295
1946-09-30,8,-0.146104
1946-10-31,8,-0.018858
1946-11-30,8,0.000887
1946-12-31,8,0.043605
1947-01-31,8,0.037355
1947-02-28,8,-0.003768
1947-03-31,8,-0.047150
1947-04-30,8,-0.083863
1947-05-29,8,-0.046461
1947-06-30,8,0.056466
1947-07-31,8,0.080649
1947-08-29,8,-0.022414
1947-09-30,8,0.018197
1947-10-31,8,0.035373
1947-11-29,8,-0.045096
1947-12-31,8,0.016254
1948-01-31,8,-0.013806
1948-02-28,8,-0.061455
1948-03-31,8,0.081867
1948-04-30,8,0.034334
1948-05-28,8,0.085689
1948-06-30,8,-0.009378
1948-07-30,8,-0.058056
1948-08-31,8,-0.004800
1948-09-30,8,-0.037619
1948-10-30,8,0.052545
1948-11-30,8,-0.123171
1948-12-31,8,0.002617
1949-01-31,8,0.022450
1949-02-28,8,-0.051498
1949-03-31,8,0.068626
1949-04-30,8,-0.038768
1949-05-31,8,-0.060555
1949-06-30,8,-0.021768
1949-07-29,8,0.060716
1949-08-31,8,0.019465
1949-09-30,8,0.044266
1949-10-31,8,0.038002
1949-11-30,8,0.007114
1949-12-31,8,0.072782
1950-01-31,8,0.050137
1950-02-28,8,0.017394
1950-03-31,8,-0.008349
1950-04-29,8,0.054438
1950-05-31,8,0.024051
1950-06-30,8,-0.086574
1950-07-31,8,0.069956
1950-08-31,8,0.047213
1950-09-29,8,0.052947
1950-10-31,8,0.001802
1950-11-30,8,0.033589
1950-12-30,8,0.096811
1951-01-31,8,0.099926
1951-02-28,8,0.009127
1951-03-31,8,-0.038032
1951-04-30,8,0.042988
1951-05-31,8,-0.031326
1951-06-29,8,-0.060778
1951-07-31,8,0.068020
1951-08-31,8,0.050043
1951-09-28,8,0.039878
1951-10-31,8,-0.026318
1951-11-30,8,0.001765
1951-12-31,8,-0.000747
1952-01-31,8,0.016912
1952-02-29,8,-0.019553
1952-03-31,8,0.027026
1952-04-30,8,-0.053237
1952-05-29,8,0.020759
1952-06-30,8,0.023522
1952-07-31,8,0.010589
1952-08-29,8,0.007710
1952-09-30,8,-0.015216
1952-10-31,8,-0.021155
1952-11-28,8,0.053929
1952-12-31,8,0.030104
1953-01-30,8,0.040481
1953-02-27,8,0.012805
1953-03-31,8,-0.015531
1953-04-30,8,-0.028086
1953-05-29,8,0.005596
1953-06-30,8,-0.042956
1953-07-31,8,0.009231
1953-08-31,8,-0.061849
1953-09-30,8,-0.021751
1953-10-30,8,0.031224
1953-11-30,8,0.020827
1953-12-31,8,-0.024707
1954-01-29,8,0.069839
1954-02-26,8,0.005038
1954-03-31,8,0.025067
1954-04-30,8,-0.003567
1954-05-28,8,0.034431
1954-06-30,8,0.005813
1954-07-30,8,0.078669
1954-08-31,8,0.004665
1954-09-30,8,0.041832
1954-10-29,8,-0.010812
1954-11-30,8,0.085114
1954-12-31,8,0.103243
1955-01-31,8,0.016078
1955-02-28,8,0.041477
1955-03-31,8,0.000699
1955-04-29,8,0.022315
1955-05-31,8,0.002482
1955-06-30,8,0.035243
1955-07-29,8,0.016930
1955-08-31,8,0.006567
1955-09-30,8,-0.012585
1955-10-31,8,-0.009910
1955-11-30,8,0.048926
1955-12-30,8,0.015525
1956-01-31,8,-0.017261
1956-02-29,8,0.020918
1956-03-29,8,0.050271
1956-04-30,8,0.015068
1956-05-31,8,-0.036912
1956-06-29,8,0.008066
1956-07-31,8,0.043021
1956-08-31,8,-0.017303
1956-09-28,8,-0.027919
1956-10-31,8,0.004809
1956-11-30,8,-0.004158
1956-12-31,8,0.027926
1957-01-31,8,0.018404
1957-02-28,8,-0.023793
1957-03-29,8,0.013968
1957-04-30,8,0.012334
1957-05-31,8,0.018339
1957-06-28,8,-0.014152
1957-07-31,8,0.010304
1957-08-30,8,-0.048443
1957-09-30,8,-0.048053
1957-10-31,8,-0.079846
1957-11-29,8,0.001004
1957-12-31,8,-0.058419
1958-01-31,8,0.129113
1958-02-28,8,-0.010181
1958-03-31,8,0.039314
1958-04-30,8,0.030182
1958-05-29,8,0.042365
1958-06-30,8,0.030804
1958-07-31,8,0.052632
1958-08-29,8,0.030266
1958-09-30,8,0.049666
1958-10-31,8,0.035074
1958-11-28,8,0.054884
1958-12-31,8,0.031863
1959-01-30,8,0.063913
1959-02-27,8,0.031892
1959-03-31,8,0.017164
1959-04-30,8,0.007582
1959-05-29,8,0.002209
1959-06-30,8,0.004389
1959-07-31,8,0.032590
1959-08-31,8,-0.014613
1959-09-30,8,-0.042358
1959-10-30,8,0.029883
1959-11-30,8,0.012733
1959-12-31,8,0.023749
1960-01-29,8,-0.037062
1960-02-29,8,0.013337
1960-03-31,8,-0.031376
1960-04-29,8,-0.026063
1960-05-31,8,0.024229
1960-06-30,8,0.027009
1960-07-29,8,-0.022090
1960-08-31,8,0.025318
1960-09-30,8,-0.058871
1960-10-31,8,-0.033817
1960-11-30,8,0.034835
1960-12-30,8,0.046513
1961-01-31,8,0.100444
1961-02-28,8,0.078983
1961-03-30,8,0.061053
1961-04-28,8,0.021976
1961-05-31,8,0.044194
1961-06-30,8,-0.053556
1961-07-31,8,0.006043
1961-08-31,8,0.006966
1961-09-29,8,-0.035233
1961-10-31,8,0.014156
1961-11-30,8,0.054143
1961-12-29,8,-0.004604
1962-01-31,8,0.012587
1962-02-28,8,0.013908
1962-03-30,8,-0.013154
1962-04-30,8,-0.078082
1962-05-31,8,-0.092012
1962-06-29,8,-0.095052
1962-07-31,8,0.077100
1962-08-31,8,0.038347
1962-09-28,8,-0.073263
1962-10-31,8,-0.022533
1962-11-30,8,0.149872
1962-12-31,8,-0.023596
1963-01-31,8,0.102119
1963-02-28,8,-0.007681
1963-03-29,8,0.025167
1963-04-30,8,0.048210
1963-05-31,8,0.041561
1963-06-28,8,-0.012710
1963-07-31,8,-0.022366
1963-08-30,8,0.052333
1963-09-30,8,-0.026897
1963-10-31,8,0.029250
1963-11-29,8,-0.010324
1963-12-31,8,-0.008141
1964-01-31,8,0.018318
1964-02-28,8,0.033585
1964-03-31,8,0.030764
1964-04-30,8,0.011033
1964-05-28,8,0.009983
1964-06-30,8,0.020542
1964-07-31,8,0.035773
1964-08-31,8,-0.014610
1964-09-30,8,0.031964
