caldt,vwretd,vwretx,usdval,usdcnt
1927-10-19,-0.010699,-0.010699,21765728.10,87
1927-10-20,-0.010598,-0.010838,21532857.80,87
1927-10-21,-0.007790,-0.007876,21299483.90,87
1927-10-22,-0.008031,-0.008031,21131726.10,87
1927-10-24,0.003315,0.003135,20962022.00,87
1927-10-25,0.017958,0.017958,21016557.10,86
1927-10-26,0.000491,0.000491,21393982.00,86
1927-10-27,-0.004833,-0.004833,21404490.20,86
1927-10-28,-0.015538,-0.015906,21301040.70,86
1927-10-29,-0.004280,-0.004280,20962218.20,86
1927-10-31,0.008025,0.007966,20883728.80,87
1927-11-01,0.000154,-0.000274,21050088.10,87
1927-11-02,0.011168,0.011168,21034264.20,86
1927-11-03,0.011346,0.011346,21269173.60,86
1927-11-04,-0.000640,-0.000788,21510487.20,86
1927-11-05,0.007067,0.007067,21493541.90,86
1927-11-07,0.007355,0.007355,21645429.90,86
1927-11-09,-0.010496,-0.010744,21804625.40,86
1927-11-10,0.003474,0.003142,21570359.60,86
1927-11-11,0.011180,0.011073,21638123.60,86
1927-11-12,0.003697,0.003697,21877725.60,86
1927-11-14,0.006295,0.006295,21958607.60,86
1927-11-15,-0.000916,-0.000958,22106762.40,87
1927-11-16,-0.000909,-0.000909,22085583.40,87
1927-11-17,0.001747,0.001747,22065498.40,87
1927-11-18,0.006586,0.003567,22104038.10,87
1927-11-19,0.002529,0.002529,22182873.80,87
1927-11-21,-0.007248,-0.007248,22238974.20,87
1927-11-22,0.004339,0.004339,22077790.00,87
1927-11-23,0.003463,0.003463,22173579.50,87
1927-11-25,0.003207,0.002522,22250361.20,87
1927-11-26,0.000192,0.000192,22314094.10,87
1927-11-28,-0.008607,-0.008607,22318374.80,87
1927-11-29,0.006445,0.006445,22113311.60,86
1927-11-30,0.007396,0.006401,22255830.90,86
1927-12-01,-0.005488,-0.006227,22409069.20,86
1927-12-02,0.005191,0.004478,22257715.90,85
1927-12-03,0.003966,0.003966,22369046.50,86
1927-12-05,-0.004067,-0.004244,22469799.50,87
1927-12-06,-0.001655,-0.001655,22374433.60,87
1927-12-07,-0.005157,-0.005157,22353713.60,87
1927-12-08,-0.010489,-0.010489,22238427.10,87
1927-12-09,0.010858,0.010741,22005159.90,87
1927-12-10,-0.000947,-0.000947,22241525.50,87
1927-12-12,0.004490,0.004348,22220457.40,87
1927-12-13,0.004339,0.004018,22317077.00,87
1927-12-14,-0.005549,-0.005549,22406754.60,87
1927-12-15,0.005891,0.005535,22282411.50,87
1927-12-16,0.007856,0.007345,22405748.10,87
1927-12-17,-0.001197,-0.001197,22570310.90,87
1927-12-19,0.003162,0.003162,22364133.90,86
1927-12-20,0.001287,0.001210,22434847.60,86
1927-12-21,-0.002256,-0.002574,22642173.10,87
1927-12-22,0.000770,0.000770,22583891.20,87
1927-12-23,0.002795,0.002564,22601291.60,87
1927-12-24,0.001730,0.001730,22659243.90,87
1927-12-27,0.001453,0.001133,22698437.00,87
1927-12-28,-0.006989,-0.006989,22724113.60,87
1927-12-29,0.003178,0.003178,22565294.10,87
1927-12-30,0.002990,0.002113,22637015.90,87
1927-12-31,0.003349,0.003349,22684853.00,87
1928-01-03,0.002589,0.002431,22880436.60,87
1928-01-04,-0.001863,-0.001863,22975186.00,87
1928-01-05,-0.008703,-0.008703,22932375.50,87
1928-01-06,0.006500,0.006314,22732792.40,87
1928-01-07,0.001111,0.001111,22876337.80,87
1928-01-09,-0.009861,-0.009861,22901762.00,87
1928-01-10,-0.007715,-0.007742,22675924.80,87
1928-01-11,-0.000334,-0.000520,22500359.80,87
1928-01-12,0.006297,0.006235,22488651.40,87
1928-01-13,0.006997,0.006563,22628863.90,87
1928-01-14,-0.007411,-0.007411,22777380.10,87
1928-01-16,-0.008496,-0.008758,22608580.10,87
1928-01-17,0.001207,0.001207,22410575.50,87
1928-01-18,-0.002777,-0.002777,22437617.20,87
1928-01-19,0.006278,0.006278,22375314.90,87
1928-01-20,0.005128,0.004897,22515793.80,87
1928-01-21,0.002567,0.002567,22626061.90,87
1928-01-23,0.006487,0.006487,22684154.10,87
1928-01-24,0.003615,0.003448,22831310.20,87
1928-01-25,-0.010756,-0.010756,22910032.40,87
1928-01-26,0.005810,0.005810,22663611.10,87
1928-01-27,0.003125,0.002870,22795291.50,87
1928-01-28,-0.006219,-0.006219,22869744.60,87
1928-01-30,-0.004341,-0.004341,22727520.90,87
1928-01-31,0.003957,0.003867,22628866.40,87
1928-02-01,-0.002538,-0.002938,22716371.50,87
1928-02-02,0.005391,0.005391,22649641.20,87
1928-02-03,-0.011881,-0.011920,22771738.90,87
1928-02-04,0.001481,0.001481,22497444.10,87
1928-02-06,0.000762,0.000523,22530761.80,87
1928-02-07,-0.001470,-0.001470,22542536.60,87
1928-02-08,0.002431,0.002431,22509400.90,87
1928-02-09,0.003923,0.003741,22564127.20,87
1928-02-10,-0.000109,-0.000426,22648528.90,87
1928-02-11,0.000712,0.000712,22648705.10,87
1928-02-14,-0.005107,-0.005129,22664820.20,87
1928-02-15,-0.001560,-0.001929,22548566.90,87
1928-02-16,-0.002245,-0.002266,22505064.50,87
1928-02-17,-0.015740,-0.016709,22454074.00,87
1928-02-18,-0.002709,-0.002709,22085665.00,87
1928-02-20,-0.002426,-0.002494,22025845.00,87
1928-02-21,0.009614,0.009614,21594644.00,85
1928-02-23,0.001510,0.001510,21802245.10,85
1928-02-24,0.003724,0.003061,22080020.00,86
1928-02-25,0.001134,0.001134,22147602.40,86
1928-02-27,-0.005070,-0.005097,22137833.20,86
1928-02-28,0.002730,0.002730,22024986.10,86
1928-02-29,0.005276,0.004406,22253033.00,87
1928-03-01,0.003081,0.002541,22351074.60,87
1928-03-02,0.001216,0.000254,22407871.90,87
1928-03-03,0.006084,0.006084,22413562.80,87
1928-03-05,0.007974,0.007974,22549925.50,87
1928-03-06,0.004375,0.004375,22729745.20,87
1928-03-07,-0.004706,-0.004706,22829183.00,87
1928-03-08,0.003132,0.002847,22721751.90,87
1928-03-09,0.015632,0.015519,22786430.20,87
1928-03-10,-0.003012,-0.003012,23140063.20,87
1928-03-12,0.006781,0.006772,23070356.00,87
1928-03-13,-0.003742,-0.003954,23230075.60,87
1928-03-14,0.001253,0.001253,23138234.60,87
1928-03-15,0.007998,0.007831,23167234.20,87
1928-03-16,0.012781,0.012521,23348667.80,87
1928-03-17,0.002768,0.002768,23641020.50,87
1928-03-19,0.000998,0.000998,23706468.50,87
1928-03-20,0.005222,0.005056,23730127.50,87
1928-03-21,0.008845,0.008845,23850116.60,87
1928-03-22,-0.002086,-0.002086,24061078.00,87
1928-03-23,0.008920,0.008455,24010880.60,87
1928-03-24,0.001093,0.001093,24073459.60,86
1928-03-26,0.012516,0.012449,24099775.00,86
1928-03-27,-0.005400,-0.005400,24537898.00,87
1928-03-28,-0.002240,-0.002240,24405400.20,87
1928-03-29,0.003076,0.003076,24350740.00,87
1928-03-30,0.016508,0.015804,24425636.10,87
1928-03-31,-0.007453,-0.007453,24816591.20,87
1928-04-02,-0.010672,-0.010903,24631644.00,87
1928-04-03,0.006986,0.006810,24363087.20,87
1928-04-04,-0.001045,-0.001045,24529000.20,87
1928-04-05,0.011899,0.011796,24503368.80,87
1928-04-09,0.001368,0.001368,24792410.50,87
1928-04-10,-0.007984,-0.008024,24826319.40,87
1928-04-11,0.016511,0.016442,24627114.80,87
1928-04-12,-0.002479,-0.002535,25032039.20,87
1928-04-13,0.015575,0.015182,24968583.60,87
1928-04-14,-0.006404,-0.006404,25347645.20,87
1928-04-16,0.003839,0.003766,25185313.80,87
1928-04-17,-0.007481,-0.007481,25345366.10,87
1928-04-18,-0.000089,-0.000089,25155752.80,87
1928-04-19,0.005152,0.005152,25153504.60,87
1928-04-20,-0.013395,-0.013604,25283096.90,87
1928-04-23,-0.008389,-0.008389,24939137.50,87
1928-04-24,0.005283,0.005266,24729924.50,87
1928-04-25,0.006218,0.005975,24860140.90,87
1928-04-26,0.007784,0.007589,25008686.90,87
1928-04-27,0.009541,0.009407,25198469.60,87
1928-04-28,0.002501,0.002501,25435514.20,87
1928-04-30,0.000224,0.000176,25499128.50,87
1928-05-01,0.001614,0.001215,25503612.10,87
1928-05-02,0.002360,0.002360,25534588.90,87
1928-05-03,0.004453,0.004453,25594848.20,87
1928-05-04,0.013343,0.013219,25708825.80,87
1928-05-07,0.008183,0.008183,26048659.90,87
1928-05-08,-0.005356,-0.005562,26261818.10,87
1928-05-09,-0.000104,-0.000104,26115757.00,87
1928-05-10,-0.001986,-0.002074,26113037.40,87
1928-05-11,0.006620,0.006551,26058886.00,87
1928-05-14,0.002872,0.002872,26229604.20,87
1928-05-15,-0.002249,-0.002610,26304887.00,87
1928-05-16,-0.015829,-0.015829,26236226.10,87
1928-05-17,0.002903,0.002903,25820926.40,87
1928-05-18,-0.006996,-0.009238,25895882.40,87
1928-05-21,-0.013737,-0.013737,25656657.40,87
1928-05-22,-0.013541,-0.013541,25304205.10,87
1928-05-23,0.018858,0.018858,25034836.50,87
1928-05-24,0.005399,0.005399,25506937.20,87
1928-05-25,0.001509,0.000914,25644645.10,87
1928-05-28,-0.015529,-0.015529,25668090.60,87
1928-05-29,0.010888,0.010888,25269491.60,87
1928-05-31,0.009438,0.008681,25580274.00,87
1928-06-01,0.005071,0.003677,25803556.00,87
1928-06-02,0.006476,0.006476,25897566.10,87
1928-06-04,-0.019997,-0.019997,26065277.40,87
1928-06-05,0.002301,0.002301,25544060.80,87
1928-06-06,-0.009102,-0.009102,25602866.40,87
1928-06-07,-0.002320,-0.002320,25369830.80,87
1928-06-08,-0.012613,-0.012841,25310983.20,87
1928-06-09,-0.012137,-0.012137,24985959.20,87
1928-06-11,-0.021612,-0.021657,24682695.40,87
1928-06-12,-0.016461,-0.016461,24148137.10,87
1928-06-13,0.028821,0.028614,23749561.20,87
1928-06-14,0.007640,0.007597,24429141.90,87
1928-06-15,-0.013633,-0.014495,24614718.10,87
1928-06-16,0.001071,0.001071,24303176.90,87
1928-06-18,-0.018986,-0.019213,24329210.90,87
1928-06-19,-0.003563,-0.003631,23861785.00,87
1928-06-20,0.014134,0.014059,23777306.90,87
1928-06-21,-0.000970,-0.000970,24111581.90,87
1928-06-22,-0.001343,-0.001425,24088188.40,87
1928-06-23,-0.006376,-0.006376,24053854.50,87
1928-06-25,0.002563,0.002412,23900475.90,87
1928-06-26,0.010552,0.010552,23958123.10,87
1928-06-27,0.010252,0.009995,24211017.90,87
1928-06-28,0.009643,0.009643,24452999.20,87
1928-06-29,0.005156,0.004218,24688791.40,87
1928-06-30,0.002292,0.002292,24792925.90,87
1928-07-02,-0.011611,-0.011611,24948490.40,87
1928-07-03,0.015787,0.015746,24658810.50,87
1928-07-05,0.009327,0.009327,25057416.40,87
1928-07-06,-0.004243,-0.004343,25291123.00,87
1928-07-07,0.002871,0.002871,25181288.80,87
1928-07-09,0.000072,-0.000031,25253577.00,87
1928-07-10,-0.001508,-0.001508,25252802.60,87
1928-07-11,-0.023206,-0.023337,25035533.10,86
1928-07-12,-0.007085,-0.007188,24451286.20,86
1928-07-13,0.008142,0.007703,24452928.20,87
1928-07-14,-0.001415,-0.001415,24641296.90,87
1928-07-16,-0.013238,-0.013510,24606423.80,87
1928-07-17,0.005119,0.005119,24273989.60,87
1928-07-18,0.011067,0.011067,24398245.10,87
1928-07-19,-0.002103,-0.002103,24668268.10,87
1928-07-20,0.002113,0.001897,24616395.90,87
1928-07-21,-0.002788,-0.002788,24653200.90,86
1928-07-23,0.006737,0.006737,24584475.40,86
1928-07-24,-0.000404,-0.000560,24760000.60,87
1928-07-25,0.005561,0.005561,24746130.50,87
1928-07-26,0.001327,0.001327,24883742.20,87
1928-07-27,0.009332,0.009089,24916757.00,87
1928-07-28,0.002732,0.002732,25143236.90,87
1928-07-30,-0.000092,-0.000092,25211932.60,87
1928-07-31,-0.001615,-0.001664,25180114.90,86
1928-08-01,-0.000438,-0.000935,25138229.90,86
1928-08-02,-0.004720,-0.004756,24978958.60,85
1928-08-03,0.000300,0.000300,24860158.60,85
1928-08-04,0.002698,0.002698,25002778.20,86
1928-08-06,0.007443,0.007443,25070233.90,86
1928-08-07,-0.002881,-0.002881,25256828.60,86
1928-08-08,-0.011228,-0.011514,25184055.80,86
1928-08-09,0.001101,0.001101,24894084.20,86
1928-08-10,-0.002980,-0.003322,24921500.90,86
1928-08-11,0.001880,0.001880,24838701.00,86
1928-08-13,-0.000138,-0.000138,24885386.10,86
1928-08-14,-0.008437,-0.008437,24881952.10,86
1928-08-15,0.016253,0.016232,24672033.00,86
1928-08-16,0.007506,0.007487,25072515.40,86
1928-08-17,0.003965,0.002793,25260229.00,86
1928-08-18,0.003338,0.003338,25330770.80,86
1928-08-20,0.002028,0.001859,25415324.20,86
1928-08-21,0.011538,0.011538,25462565.90,86
1928-08-22,0.001118,0.001118,25756362.40,86
1928-08-23,-0.000545,-0.000574,25785162.50,86
1928-08-24,0.015235,0.014668,25842663.50,87
1928-08-25,0.004919,0.004919,25998527.20,86
1928-08-27,-0.003283,-0.003283,26126418.90,86
1928-08-28,0.007482,0.007482,26040645.00,86
1928-08-29,0.002361,0.002361,26235489.60,86
1928-08-30,0.001866,0.001383,26297433.10,86
1928-08-31,0.012224,0.011179,26344202.40,86
1928-09-01,0.000207,0.000207,26638717.00,86
1928-09-04,0.005271,0.005271,26644243.40,86
1928-09-05,0.004030,0.004030,26784663.90,86
1928-09-06,-0.005906,-0.005929,26892609.50,86
1928-09-07,0.006685,0.006084,26733150.90,86
1928-09-08,-0.003318,-0.003318,26895804.10,86
1928-09-10,-0.004851,-0.004943,26806550.80,86
1928-09-11,0.007377,0.007377,26674039.10,86
1928-09-12,0.003862,0.003736,26870818.10,86
1928-09-13,-0.001071,-0.001128,26971208.20,86
1928-09-14,-0.000146,-0.000247,26940782.50,86
1928-09-15,0.004952,0.004952,26944494.20,86
1928-09-17,0.004372,0.004372,27077928.00,86
1928-09-18,-0.006901,-0.007085,27196324.80,86
1928-09-19,0.000308,0.000308,27003632.90,86
1928-09-20,0.001033,0.000888,27011960.10,86
1928-09-21,0.005447,0.005107,27035938.20,86
1928-09-22,-0.004501,-0.004501,27050289.50,85
1928-09-24,0.007863,0.007863,26928532.20,85
1928-09-25,-0.001202,-0.001336,27263082.00,86
1928-09-26,-0.000519,-0.000519,27226662.10,86
1928-09-27,-0.010637,-0.010637,27212522.60,86
1928-09-28,-0.000289,-0.000931,26923064.50,86
1928-09-29,0.010494,0.010494,26898008.80,86
1928-10-01,-0.001819,-0.002056,27333943.10,86
1928-10-02,-0.004632,-0.004632,27288720.10,86
1928-10-03,-0.003218,-0.003255,27162319.40,86
1928-10-04,0.001673,0.001673,27079157.80,86
1928-10-05,-0.003670,-0.003763,27124455.60,86
1928-10-06,-0.001419,-0.001419,27022374.00,86
1928-10-08,-0.002859,-0.002859,26984041.90,86
1928-10-09,0.002750,0.002750,26722064.20,85
1928-10-10,0.010466,0.010377,26795543.40,85
1928-10-11,0.004925,0.004581,27259577.60,86
1928-10-13,0.005737,0.005737,27384453.20,86
1928-10-15,0.001341,0.001150,27541556.10,86
1928-10-16,0.003147,0.003111,27588169.70,86
1928-10-17,0.003344,0.003344,27673994.90,86
1928-10-18,0.001710,0.001710,27766526.20,86
1928-10-19,0.005793,0.005487,27814005.80,86
1928-10-20,-0.005158,-0.005158,27966615.60,86
1928-10-22,-0.000790,-0.000790,27822362.00,86
1928-10-23,0.005624,0.005624,27800383.80,86
1928-10-24,0.002390,0.002372,27956721.10,86
1928-10-25,-0.003512,-0.003512,28023045.40,86
1928-10-26,-0.010169,-0.010385,27924615.00,86
1928-10-27,0.009358,0.009358,27644295.40,86
1928-10-29,0.005125,0.005125,27902986.20,86
1928-10-30,-0.009097,-0.009097,28045981.20,86
1928-10-31,-0.002928,-0.003131,27790841.80,86
1928-11-01,0.013793,0.013426,27717369.80,86
1928-11-02,-0.001412,-0.001412,28089462.00,86
1928-11-03,0.001634,0.001634,28041179.80,85
1928-11-05,0.011163,0.011131,28086985.20,85
1928-11-07,0.011157,0.011157,28408102.40,86
1928-11-08,-0.003912,-0.004185,28725052.80,86
1928-11-09,0.008531,0.008199,28604836.60,86
1928-11-10,0.009088,0.009088,28839371.00,86
1928-11-12,0.003495,0.003448,29101477.00,86
1928-11-13,0.002921,0.002921,29201815.10,86
1928-11-14,-0.000256,-0.000256,29287111.00,86
1928-11-15,0.004323,0.003804,29279624.60,86
1928-11-16,0.016710,0.014490,29390991.90,86
1928-11-17,0.000919,0.000919,29816853.10,86
1928-11-19,0.000065,0.000065,29844262.60,86
1928-11-20,0.009581,0.009520,29858696.40,87
1928-11-21,-0.014838,-0.014838,30142963.50,87
1928-11-22,0.011802,0.011802,29695690.60,87
1928-11-23,0.007901,0.007691,30046152.60,87
1928-11-26,0.005248,0.004951,30867554.00,88
1928-11-27,0.004298,0.004298,30599023.80,87
1928-11-28,0.010691,0.010485,30730526.60,87
1928-11-30,0.005214,0.003840,31471885.50,88
1928-12-01,-0.009302,-0.009302,31592727.50,88
1928-12-03,-0.007081,-0.007388,31298839.90,88
1928-12-04,0.002371,0.002363,31067603.50,88
1928-12-05,-0.004762,-0.004762,31141001.50,88
1928-12-06,-0.036495,-0.036495,30992715.00,88
1928-12-07,-0.022510,-0.022997,29675864.90,87
1928-12-08,-0.018471,-0.018471,28993422.40,87
1928-12-10,0.017698,0.017698,28642193.00,88
1928-12-11,0.018530,0.018436,29149094.90,88
1928-12-12,-0.008807,-0.008944,29686484.50,88
1928-12-13,-0.002125,-0.002369,29420973.00,88
1928-12-14,0.003327,0.003207,29351279.60,88
1928-12-15,-0.002514,-0.002514,29445397.00,88
1928-12-17,-0.003337,-0.003337,29371384.50,88
1928-12-18,0.011638,0.011262,29273369.00,88
1928-12-19,0.011883,0.011379,29603044.60,88
1928-12-20,0.003513,0.003389,29939883.00,88
1928-12-21,0.011578,0.011446,30041344.00,88
1928-12-22,-0.000236,-0.000236,30407147.00,88
1928-12-24,0.008951,0.008861,30399965.20,88
1928-12-26,-0.003754,-0.003754,30669327.10,88
1928-12-27,0.007906,0.007906,30554203.40,88
1928-12-28,0.014128,0.013624,30795764.50,88
1928-12-29,0.002216,0.002216,30595336.80,87
1928-12-31,0.014362,0.013972,30663125.10,87
1929-01-02,0.017256,0.017256,32743322.20,88
1929-01-03,0.002465,0.002431,33308334.00,88
1929-01-04,0.001184,0.001057,33389304.90,88
1929-01-05,-0.010186,-0.010186,33424612.10,88
1929-01-07,-0.013656,-0.013656,33084153.50,88
1929-01-08,-0.001985,-0.001985,32632353.40,88
1929-01-09,0.013212,0.013132,32572692.00,88
1929-01-10,0.002420,0.002420,33000449.90,88
1929-01-11,-0.000721,-0.001177,33080322.80,88
1929-01-12,-0.003107,-0.003107,33041397.80,88
1929-01-14,0.002665,0.002665,32938743.60,88
1929-01-15,-0.011727,-0.012039,33026539.90,88
1929-01-16,0.012332,0.012332,32628948.20,88
1929-01-17,0.005983,0.005940,33014450.90,87
1929-01-18,0.002633,0.002473,33210562.80,87
1929-01-19,0.003726,0.003726,33309558.20,88
1929-01-21,-0.001029,-0.001029,33433680.80,88
1929-01-22,0.007639,0.007639,33399288.50,88
1929-01-23,0.005704,0.005704,33654423.40,88
1929-01-24,-0.007642,-0.007742,33606402.20,87
1929-01-25,0.015526,0.015330,33346212.90,87
1929-01-26,-0.000785,-0.000785,33662173.50,86
1929-01-28,-0.002572,-0.002572,33396995.40,85
1929-01-29,-0.000441,-0.000441,33947055.50,87
1929-01-30,0.003503,0.003503,34178575.40,88
1929-01-31,0.012158,0.012104,34298305.80,88
1929-02-01,0.004345,0.003994,34729364.20,88
1929-02-02,-0.000527,-0.000527,34868089.90,88
1929-02-04,-0.006405,-0.006405,34849703.20,88
1929-02-05,0.002224,0.002198,34626474.40,88
1929-02-06,-0.008603,-0.008603,33855452.80,88
1929-02-07,-0.028974,-0.028974,33564188.20,88
1929-02-08,-0.010016,-0.010577,32591698.50,88
1929-02-11,0.020921,0.020921,32255080.50,88
1929-02-13,-0.001280,-0.001322,32929899.40,88
1929-02-14,-0.003698,-0.003698,32886381.20,88
1929-02-15,-0.017718,-0.018745,32764758.10,88
1929-02-16,-0.012331,-0.012331,32150576.90,88
1929-02-18,0.013916,0.013606,31754142.50,88
1929-02-19,-0.000279,-0.000279,32186202.10,88
1929-02-20,0.008230,0.008230,32177213.60,88
1929-02-21,0.009661,0.009661,32442035.60,88
1929-02-25,0.001474,0.001303,32789256.00,88
1929-02-26,0.002577,0.002554,32700220.20,87
1929-02-27,0.011350,0.011350,32783738.50,87
1929-02-28,0.012808,0.011950,33285393.60,88
1929-03-01,0.012684,0.011722,33727242.90,88
1929-03-02,-0.002485,-0.002485,34122601.10,88
1929-03-04,-0.009581,-0.009581,34037818.10,88
1929-03-05,-0.006141,-0.006141,33711704.40,88
1929-03-06,-0.015736,-0.015736,33504687.50,88
1929-03-07,0.008879,0.008851,32977453.20,88
1929-03-08,0.005311,0.004981,33269334.20,88
1929-03-09,-0.000058,-0.000058,33435050.40,88
1929-03-11,-0.014263,-0.014594,33433114.20,88
1929-03-12,0.001842,0.001741,32945188.90,88
1929-03-13,0.009303,0.009155,33066768.60,88
1929-03-14,0.018566,0.018467,33369486.50,88
1929-03-15,0.012574,0.012476,33985710.80,88
1929-03-16,0.001343,0.001343,34409729.40,88
1929-03-18,-0.003675,-0.003846,34455958.60,88
1929-03-19,0.000251,0.000251,34323438.40,88
1929-03-20,-0.000605,-0.000713,34332046.00,88
1929-03-21,-0.004433,-0.004433,34307572.00,88
1929-03-22,-0.013459,-0.013582,34155103.00,88
1929-03-23,-0.011660,-0.011660,33691223.40,88
1929-03-25,-0.027122,-0.027205,33298385.30,88
1929-03-26,-0.005027,-0.005027,32392505.20,88
1929-03-27,0.027967,0.027967,32229669.00,88
1929-03-28,0.017733,0.016919,33121039.00,87
1929-04-01,-0.024886,-0.024986,33687237.10,87
1929-04-02,0.011397,0.011397,32861356.20,88
1929-04-03,-0.011189,-0.011223,33235872.40,88
1929-04-04,0.016308,0.016308,32862864.40,88
1929-04-05,-0.009829,-0.009904,33398803.80,88
1929-04-06,0.001783,0.001783,33232890.60,88
1929-04-08,-0.009443,-0.009443,33292142.10,88
1929-04-09,-0.008090,-0.008189,32966915.50,87
1929-04-10,0.005579,0.005579,32696941.20,87
1929-04-11,0.011609,0.011567,32889590.30,88
1929-04-12,0.004034,0.003714,33270016.50,88
1929-04-13,-0.000769,-0.000769,33393586.40,88
1929-04-15,-0.006971,-0.007076,33367899.40,88
1929-04-16,0.001698,0.001698,33131781.00,88
1929-04-17,0.010627,0.010627,33176205.40,87
1929-04-18,0.003346,0.003346,33520910.90,86
1929-04-19,-0.000457,-0.000672,33644834.80,87
1929-04-20,0.001793,0.001793,33630017.90,88
1929-04-22,0.009106,0.009106,33690307.90,88
1929-04-23,0.005697,0.005697,33997089.40,88
1929-04-24,-0.002710,-0.002726,34190779.60,88
1929-04-25,-0.004114,-0.004286,34097569.90,88
1929-04-26,-0.001680,-0.001779,33951442.10,88
1929-04-27,0.003699,0.003699,33891026.20,88
1929-04-29,-0.004991,-0.004991,34016401.40,88
1929-04-30,0.018970,0.018915,33846634.20,88
1929-05-01,0.002134,0.001791,34653311.40,88
1929-05-02,0.004067,0.004067,34587907.60,87
1929-05-03,0.008649,0.008445,34793129.80,86
1929-05-04,0.004074,0.004074,35409823.80,87
1929-05-06,-0.005741,-0.005741,35564317.50,88
1929-05-07,-0.008814,-0.008814,35360151.00,88
1929-05-08,0.003274,0.003274,34396134.20,87
1929-05-09,-0.006408,-0.006408,34508731.10,87
1929-05-10,0.012529,0.012134,34930234.80,88
1929-05-11,-0.003113,-0.003113,35329302.90,88
1929-05-13,-0.022415,-0.022415,35207950.20,87
1929-05-14,0.011427,0.011412,34418750.80,87
1929-05-15,-0.003992,-0.004239,34851964.10,88
