DlyCalDt,INDNO,_NAME_,_LABEL_,COL1
20180227,1000080,DlyTotRet,Daily Total Return on Index,-0.012521554
20180228,1000080,DlyTotRet,Daily Total Return on Index,-0.011165641
20180301,1000080,DlyTotRet,Daily Total Return on Index,-0.010969467
20180302,1000080,DlyTotRet,Daily Total Return on Index,0.0059566561
20180305,1000080,DlyTotRet,Daily Total Return on Index,0.0103230885
20180306,1000080,DlyTotRet,Daily Total Return on Index,0.0041228833
20180307,1000080,DlyTotRet,Daily Total Return on Index,0.0004951198
20180308,1000080,DlyTotRet,Daily Total Return on Index,0.0037572363
20180309,1000080,DlyTotRet,Daily Total Return on Index,0.0160039321
20180312,1000080,DlyTotRet,Daily Total Return on Index,-0.000191959
20180313,1000080,DlyTotRet,Daily Total Return on Index,-0.00625985
20180314,1000080,DlyTotRet,Daily Total Return on Index,-0.004750936
20180315,1000080,DlyTotRet,Daily Total Return on Index,-0.002224066
20180316,1000080,DlyTotRet,Daily Total Return on Index,0.0025350329
20180319,1000080,DlyTotRet,Daily Total Return on Index,-0.013168043
20180320,1000080,DlyTotRet,Daily Total Return on Index,0.0013291138
20180321,1000080,DlyTotRet,Daily Total Return on Index,0.0003320895
20180322,1000080,DlyTotRet,Daily Total Return on Index,-0.024201791
20180323,1000080,DlyTotRet,Daily Total Return on Index,-0.019626039
20180326,1000080,DlyTotRet,Daily Total Return on Index,0.0245415754
20180327,1000080,DlyTotRet,Daily Total Return on Index,-0.016917093
20180328,1000080,DlyTotRet,Daily Total Return on Index,-0.002741388
20180329,1000080,DlyTotRet,Daily Total Return on Index,0.0136348991
20180402,1000080,DlyTotRet,Daily Total Return on Index,-0.021719561
20180403,1000080,DlyTotRet,Daily Total Return on Index,0.0116893409
20180404,1000080,DlyTotRet,Daily Total Return on Index,0.0106220844
20180405,1000080,DlyTotRet,Daily Total Return on Index,0.0075685254
20180406,1000080,DlyTotRet,Daily Total Return on Index,-0.020370556
20180409,1000080,DlyTotRet,Daily Total Return on Index,0.0028413968
20180410,1000080,DlyTotRet,Daily Total Return on Index,0.0166860986
20180411,1000080,DlyTotRet,Daily Total Return on Index,-0.003939909
20180412,1000080,DlyTotRet,Daily Total Return on Index,0.0071639648
20180413,1000080,DlyTotRet,Daily Total Return on Index,-0.003144464
20180416,1000080,DlyTotRet,Daily Total Return on Index,0.0082008272
20180417,1000080,DlyTotRet,Daily Total Return on Index,0.0105572271
20180418,1000080,DlyTotRet,Daily Total Return on Index,0.0015806979
20180419,1000080,DlyTotRet,Daily Total Return on Index,-0.005440668
20180420,1000080,DlyTotRet,Daily Total Return on Index,-0.007526705
20180423,1000080,DlyTotRet,Daily Total Return on Index,-0.000379902
20180424,1000080,DlyTotRet,Daily Total Return on Index,-0.011672349
20180425,1000080,DlyTotRet,Daily Total Return on Index,0.0008627751
20180426,1000080,DlyTotRet,Daily Total Return on Index,0.0091535268
20180427,1000080,DlyTotRet,Daily Total Return on Index,0.0006603273
20180430,1000080,DlyTotRet,Daily Total Return on Index,-0.007349557
20180501,1000080,DlyTotRet,Daily Total Return on Index,0.0023681186
20180502,1000080,DlyTotRet,Daily Total Return on Index,-0.005715813
20180503,1000080,DlyTotRet,Daily Total Return on Index,-0.002336387
20180504,1000080,DlyTotRet,Daily Total Return on Index,0.0125908447
20180507,1000080,DlyTotRet,Daily Total Return on Index,0.0042989219
20180508,1000080,DlyTotRet,Daily Total Return on Index,0.0003742093
20180509,1000080,DlyTotRet,Daily Total Return on Index,0.0088356679
20180510,1000080,DlyTotRet,Daily Total Return on Index,0.0086525108
20180511,1000080,DlyTotRet,Daily Total Return on Index,0.0015727057
20180514,1000080,DlyTotRet,Daily Total Return on Index,0.0008201925
20180515,1000080,DlyTotRet,Daily Total Return on Index,-0.00565448
20180516,1000080,DlyTotRet,Daily Total Return on Index,0.0048332898
20180517,1000080,DlyTotRet,Daily Total Return on Index,0.0003950959
20180518,1000080,DlyTotRet,Daily Total Return on Index,-0.002240317
20180521,1000080,DlyTotRet,Daily Total Return on Index,0.0070611404
20180522,1000080,DlyTotRet,Daily Total Return on Index,-0.003565004
20180523,1000080,DlyTotRet,Daily Total Return on Index,0.0024488501
20180524,1000080,DlyTotRet,Daily Total Return on Index,-0.00186054
20180525,1000080,DlyTotRet,Daily Total Return on Index,-0.002207298
20180529,1000080,DlyTotRet,Daily Total Return on Index,-0.009982135
20180530,1000080,DlyTotRet,Daily Total Return on Index,0.0132676854
20180531,1000080,DlyTotRet,Daily Total Return on Index,-0.006583585
20180601,1000080,DlyTotRet,Daily Total Return on Index,0.0098371633
20180604,1000080,DlyTotRet,Daily Total Return on Index,0.004550402
20180605,1000080,DlyTotRet,Daily Total Return on Index,0.00155827
20180606,1000080,DlyTotRet,Daily Total Return on Index,0.0080760224
20180607,1000080,DlyTotRet,Daily Total Return on Index,-0.00103838
20180608,1000080,DlyTotRet,Daily Total Return on Index,0.0030612757
20180611,1000080,DlyTotRet,Daily Total Return on Index,0.0015171157
20180612,1000080,DlyTotRet,Daily Total Return on Index,0.0020886409
20180613,1000080,DlyTotRet,Daily Total Return on Index,-0.003635032
20180614,1000080,DlyTotRet,Daily Total Return on Index,0.0027532871
20180615,1000080,DlyTotRet,Daily Total Return on Index,-0.001547006
20180618,1000080,DlyTotRet,Daily Total Return on Index,-0.00062497
20180619,1000080,DlyTotRet,Daily Total Return on Index,-0.004077395
20180620,1000080,DlyTotRet,Daily Total Return on Index,0.0027866115
20180621,1000080,DlyTotRet,Daily Total Return on Index,-0.00694196
20180622,1000080,DlyTotRet,Daily Total Return on Index,0.0021987441
20180625,1000080,DlyTotRet,Daily Total Return on Index,-0.014659945
20180626,1000080,DlyTotRet,Daily Total Return on Index,0.003030607
20180627,1000080,DlyTotRet,Daily Total Return on Index,-0.009844679
20180628,1000080,DlyTotRet,Daily Total Return on Index,0.0057379942
20180629,1000080,DlyTotRet,Daily Total Return on Index,0.0014827986
20180702,1000080,DlyTotRet,Daily Total Return on Index,0.0024521865
20180703,1000080,DlyTotRet,Daily Total Return on Index,-0.00311828
20180705,1000080,DlyTotRet,Daily Total Return on Index,0.0086331547
20180706,1000080,DlyTotRet,Daily Total Return on Index,0.0085026039
20180709,1000080,DlyTotRet,Daily Total Return on Index,0.0084622548
20180710,1000080,DlyTotRet,Daily Total Return on Index,0.0023818893
20180711,1000080,DlyTotRet,Daily Total Return on Index,-0.007307976
20180712,1000080,DlyTotRet,Daily Total Return on Index,0.0083656213
20180713,1000080,DlyTotRet,Daily Total Return on Index,0.0007232007
20180716,1000080,DlyTotRet,Daily Total Return on Index,-0.001822487
20180717,1000080,DlyTotRet,Daily Total Return on Index,0.0039505061
20180718,1000080,DlyTotRet,Daily Total Return on Index,0.0025602266
20180719,1000080,DlyTotRet,Daily Total Return on Index,-0.002506454
20180720,1000080,DlyTotRet,Daily Total Return on Index,-0.001129191
20180723,1000080,DlyTotRet,Daily Total Return on Index,0.0011247349
20180724,1000080,DlyTotRet,Daily Total Return on Index,0.0019271486
20180725,1000080,DlyTotRet,Daily Total Return on Index,0.00833444
20180726,1000080,DlyTotRet,Daily Total Return on Index,-0.001575374
20180727,1000080,DlyTotRet,Daily Total Return on Index,-0.007858836
20180730,1000080,DlyTotRet,Daily Total Return on Index,-0.005737341
20180731,1000080,DlyTotRet,Daily Total Return on Index,0.0056049319
20180801,1000080,DlyTotRet,Daily Total Return on Index,-0.001199667
20180802,1000080,DlyTotRet,Daily Total Return on Index,0.0058126538
20180803,1000080,DlyTotRet,Daily Total Return on Index,0.0032804665
20180806,1000080,DlyTotRet,Daily Total Return on Index,0.0040559295
20180807,1000080,DlyTotRet,Daily Total Return on Index,0.0021848849
20180808,1000080,DlyTotRet,Daily Total Return on Index,-0.000221259
20180809,1000080,DlyTotRet,Daily Total Return on Index,-0.000235421
20180810,1000080,DlyTotRet,Daily Total Return on Index,-0.006223463
20180813,1000080,DlyTotRet,Daily Total Return on Index,-0.004657673
20180814,1000080,DlyTotRet,Daily Total Return on Index,0.0067275991
20180815,1000080,DlyTotRet,Daily Total Return on Index,-0.009021716
20180816,1000080,DlyTotRet,Daily Total Return on Index,0.0081147198
20180817,1000080,DlyTotRet,Daily Total Return on Index,0.0038214377
20180820,1000080,DlyTotRet,Daily Total Return on Index,0.0028265943
20180821,1000080,DlyTotRet,Daily Total Return on Index,0.0030680877
20180822,1000080,DlyTotRet,Daily Total Return on Index,0.0006989959
20180823,1000080,DlyTotRet,Daily Total Return on Index,-0.002336595
20180824,1000080,DlyTotRet,Daily Total Return on Index,0.0062338553
20180827,1000080,DlyTotRet,Daily Total Return on Index,0.0071856729
20180828,1000080,DlyTotRet,Daily Total Return on Index,0.0000516374
20180829,1000080,DlyTotRet,Daily Total Return on Index,0.0052647224
20180830,1000080,DlyTotRet,Daily Total Return on Index,-0.004309472
20180831,1000080,DlyTotRet,Daily Total Return on Index,0.0003038826
20180904,1000080,DlyTotRet,Daily Total Return on Index,-0.002083657
20180905,1000080,DlyTotRet,Daily Total Return on Index,-0.003532322
20180906,1000080,DlyTotRet,Daily Total Return on Index,-0.004090218
20180907,1000080,DlyTotRet,Daily Total Return on Index,-0.002306439
20180910,1000080,DlyTotRet,Daily Total Return on Index,0.0023477118
20180911,1000080,DlyTotRet,Daily Total Return on Index,0.0033350354
20180912,1000080,DlyTotRet,Daily Total Return on Index,0.0007866435
20180913,1000080,DlyTotRet,Daily Total Return on Index,0.0043163569
20180914,1000080,DlyTotRet,Daily Total Return on Index,0.0009197449
20180917,1000080,DlyTotRet,Daily Total Return on Index,-0.006121774
20180918,1000080,DlyTotRet,Daily Total Return on Index,0.005533431
20180919,1000080,DlyTotRet,Daily Total Return on Index,0.0004882069
20180920,1000080,DlyTotRet,Daily Total Return on Index,0.0078876765
20180921,1000080,DlyTotRet,Daily Total Return on Index,-0.001085903
20180924,1000080,DlyTotRet,Daily Total Return on Index,-0.003664331
20180925,1000080,DlyTotRet,Daily Total Return on Index,-0.00057869
20180926,1000080,DlyTotRet,Daily Total Return on Index,-0.004104956
20180927,1000080,DlyTotRet,Daily Total Return on Index,0.0024943599
20180928,1000080,DlyTotRet,Daily Total Return on Index,0.0001183294
20181001,1000080,DlyTotRet,Daily Total Return on Index,0.0018935602
20181002,1000080,DlyTotRet,Daily Total Return on Index,-0.002259337
20181003,1000080,DlyTotRet,Daily Total Return on Index,0.001748001
20181004,1000080,DlyTotRet,Daily Total Return on Index,-0.00932313
20181005,1000080,DlyTotRet,Daily Total Return on Index,-0.006136527
20181008,1000080,DlyTotRet,Daily Total Return on Index,-0.001410453
20181009,1000080,DlyTotRet,Daily Total Return on Index,-0.001781495
20181010,1000080,DlyTotRet,Daily Total Return on Index,-0.031899185
20181011,1000080,DlyTotRet,Daily Total Return on Index,-0.019069883
20181012,1000080,DlyTotRet,Daily Total Return on Index,0.0125497391
20181015,1000080,DlyTotRet,Daily Total Return on Index,-0.003756726
20181016,1000080,DlyTotRet,Daily Total Return on Index,0.0217582399
20181017,1000080,DlyTotRet,Daily Total Return on Index,-0.001301878
20181018,1000080,DlyTotRet,Daily Total Return on Index,-0.01476145
20181019,1000080,DlyTotRet,Daily Total Return on Index,-0.001930532
20181022,1000080,DlyTotRet,Daily Total Return on Index,-0.00397446
20181023,1000080,DlyTotRet,Daily Total Return on Index,-0.005997931
20181024,1000080,DlyTotRet,Daily Total Return on Index,-0.031120918
20181025,1000080,DlyTotRet,Daily Total Return on Index,0.017775155
20181026,1000080,DlyTotRet,Daily Total Return on Index,-0.015824509
20181029,1000080,DlyTotRet,Daily Total Return on Index,-0.007170453
20181030,1000080,DlyTotRet,Daily Total Return on Index,0.0157920398
20181031,1000080,DlyTotRet,Daily Total Return on Index,0.0107755968
20181101,1000080,DlyTotRet,Daily Total Return on Index,0.0130371682
20181102,1000080,DlyTotRet,Daily Total Return on Index,-0.004984966
20181105,1000080,DlyTotRet,Daily Total Return on Index,0.0044786931
20181106,1000080,DlyTotRet,Daily Total Return on Index,0.0058363128
20181107,1000080,DlyTotRet,Daily Total Return on Index,0.0195749568
20181108,1000080,DlyTotRet,Daily Total Return on Index,-0.002797621
20181109,1000080,DlyTotRet,Daily Total Return on Index,-0.009794851
20181112,1000080,DlyTotRet,Daily Total Return on Index,-0.019184398
20181113,1000080,DlyTotRet,Daily Total Return on Index,-0.001273701
20181114,1000080,DlyTotRet,Daily Total Return on Index,-0.006792344
20181115,1000080,DlyTotRet,Daily Total Return on Index,0.0109355955
20181116,1000080,DlyTotRet,Daily Total Return on Index,0.0020339823
20181119,1000080,DlyTotRet,Daily Total Return on Index,-0.016928838
20181120,1000080,DlyTotRet,Daily Total Return on Index,-0.018132465
20181121,1000080,DlyTotRet,Daily Total Return on Index,0.0061803091
20181123,1000080,DlyTotRet,Daily Total Return on Index,-0.005588005
20181126,1000080,DlyTotRet,Daily Total Return on Index,0.0148553713
20181127,1000080,DlyTotRet,Daily Total Return on Index,0.0005439088
20181128,1000080,DlyTotRet,Daily Total Return on Index,0.0226502536
20181129,1000080,DlyTotRet,Daily Total Return on Index,-0.001719825
20181130,1000080,DlyTotRet,Daily Total Return on Index,0.0070622692
20181203,1000080,DlyTotRet,Daily Total Return on Index,0.0114799347
20181204,1000080,DlyTotRet,Daily Total Return on Index,-0.032282819
20181206,1000080,DlyTotRet,Daily Total Return on Index,-0.001816712
20181207,1000080,DlyTotRet,Daily Total Return on Index,-0.021465015
20181210,1000080,DlyTotRet,Daily Total Return on Index,-0.000099386
20181211,1000080,DlyTotRet,Daily Total Return on Index,-0.00081805
20181212,1000080,DlyTotRet,Daily Total Return on Index,0.006311739
20181213,1000080,DlyTotRet,Daily Total Return on Index,-0.002181089
20181214,1000080,DlyTotRet,Daily Total Return on Index,-0.01738202
20181217,1000080,DlyTotRet,Daily Total Return on Index,-0.02134173
20181218,1000080,DlyTotRet,Daily Total Return on Index,-0.000215504
20181219,1000080,DlyTotRet,Daily Total Return on Index,-0.014995474
20181220,1000080,DlyTotRet,Daily Total Return on Index,-0.015830846
20181221,1000080,DlyTotRet,Daily Total Return on Index,-0.021013083
20181224,1000080,DlyTotRet,Daily Total Return on Index,-0.024682955
20181226,1000080,DlyTotRet,Daily Total Return on Index,0.0479571084
20181227,1000080,DlyTotRet,Daily Total Return on Index,0.0069397346
20181228,1000080,DlyTotRet,Daily Total Return on Index,0.000074762
20181231,1000080,DlyTotRet,Daily Total Return on Index,0.00850229
20190102,1000080,DlyTotRet,Daily Total Return on Index,0.0019156992
20190103,1000080,DlyTotRet,Daily Total Return on Index,-0.021574172
20190104,1000080,DlyTotRet,Daily Total Return on Index,0.0339695484
20190107,1000080,DlyTotRet,Daily Total Return on Index,0.0094233144
20190108,1000080,DlyTotRet,Daily Total Return on Index,0.0104348274
20190109,1000080,DlyTotRet,Daily Total Return on Index,0.0061638879
20190110,1000080,DlyTotRet,Daily Total Return on Index,0.0045339971
20190111,1000080,DlyTotRet,Daily Total Return on Index,-0.00009151
20190114,1000080,DlyTotRet,Daily Total Return on Index,-0.005492621
20190115,1000080,DlyTotRet,Daily Total Return on Index,0.0100292863
20190116,1000080,DlyTotRet,Daily Total Return on Index,0.0031510403
20190117,1000080,DlyTotRet,Daily Total Return on Index,0.0071834536
20190118,1000080,DlyTotRet,Daily Total Return on Index,0.0122181197
20190122,1000080,DlyTotRet,Daily Total Return on Index,-0.01434476
20190123,1000080,DlyTotRet,Daily Total Return on Index,0.0012584581
20190124,1000080,DlyTotRet,Daily Total Return on Index,0.0027954408
20190125,1000080,DlyTotRet,Daily Total Return on Index,0.0096180937
20190128,1000080,DlyTotRet,Daily Total Return on Index,-0.006594617
20190129,1000080,DlyTotRet,Daily Total Return on Index,-0.001051768
20190130,1000080,DlyTotRet,Daily Total Return on Index,0.0145340178
20190131,1000080,DlyTotRet,Daily Total Return on Index,0.0086455435
20190201,1000080,DlyTotRet,Daily Total Return on Index,0.0015363315
20190204,1000080,DlyTotRet,Daily Total Return on Index,0.0068234409
20190205,1000080,DlyTotRet,Daily Total Return on Index,0.0043831807
20190206,1000080,DlyTotRet,Daily Total Return on Index,-0.002494756
20190207,1000080,DlyTotRet,Daily Total Return on Index,-0.008927081
20190208,1000080,DlyTotRet,Daily Total Return on Index,0.0006993289
20190211,1000080,DlyTotRet,Daily Total Return on Index,0.0013127565
20190212,1000080,DlyTotRet,Daily Total Return on Index,0.0125608542
20190213,1000080,DlyTotRet,Daily Total Return on Index,0.0028900875
20190214,1000080,DlyTotRet,Daily Total Return on Index,-0.001515728
20190215,1000080,DlyTotRet,Daily Total Return on Index,0.0109660346
20190219,1000080,DlyTotRet,Daily Total Return on Index,0.0022914819
20190220,1000080,DlyTotRet,Daily Total Return on Index,0.0020809545
20190221,1000080,DlyTotRet,Daily Total Return on Index,-0.003546059
20190222,1000080,DlyTotRet,Daily Total Return on Index,0.006401586
20190225,1000080,DlyTotRet,Daily Total Return on Index,0.0013305019
20190226,1000080,DlyTotRet,Daily Total Return on Index,-0.001514188
20190227,1000080,DlyTotRet,Daily Total Return on Index,0.000647445
20190228,1000080,DlyTotRet,Daily Total Return on Index,-0.002814393
20190301,1000080,DlyTotRet,Daily Total Return on Index,0.0062357823
20190304,1000080,DlyTotRet,Daily Total Return on Index,-0.004328593
20190305,1000080,DlyTotRet,Daily Total Return on Index,-0.00141739
20190306,1000080,DlyTotRet,Daily Total Return on Index,-0.007868404
20190307,1000080,DlyTotRet,Daily Total Return on Index,-0.00748284
20190308,1000080,DlyTotRet,Daily Total Return on Index,-0.001940205
20190311,1000080,DlyTotRet,Daily Total Return on Index,0.0145535125
20190312,1000080,DlyTotRet,Daily Total Return on Index,0.002737702
20190313,1000080,DlyTotRet,Daily Total Return on Index,0.0065229978
20190314,1000080,DlyTotRet,Daily Total Return on Index,-0.000925903
20190315,1000080,DlyTotRet,Daily Total Return on Index,0.0045040945
20190318,1000080,DlyTotRet,Daily Total Return on Index,0.0044793496
20190319,1000080,DlyTotRet,Daily Total Return on Index,-0.000687289
20190320,1000080,DlyTotRet,Daily Total Return on Index,-0.003231952
20190321,1000080,DlyTotRet,Daily Total Return on Index,0.010508069
20190322,1000080,DlyTotRet,Daily Total Return on Index,-0.020535205
20190325,1000080,DlyTotRet,Daily Total Return on Index,-0.000419428
20190326,1000080,DlyTotRet,Daily Total Return on Index,0.00785251
20190327,1000080,DlyTotRet,Daily Total Return on Index,-0.004741347
20190328,1000080,DlyTotRet,Daily Total Return on Index,0.0041729228
20190329,1000080,DlyTotRet,Daily Total Return on Index,0.0061009833
20190401,1000080,DlyTotRet,Daily Total Return on Index,0.0113788739
20190402,1000080,DlyTotRet,Daily Total Return on Index,-0.000131705
20190403,1000080,DlyTotRet,Daily Total Return on Index,0.0025397137
20190404,1000080,DlyTotRet,Daily Total Return on Index,0.0019089166
20190405,1000080,DlyTotRet,Daily Total Return on Index,0.0051472269
20190408,1000080,DlyTotRet,Daily Total Return on Index,0.0010980967
20190409,1000080,DlyTotRet,Daily Total Return on Index,-0.006382984
20190410,1000080,DlyTotRet,Daily Total Return on Index,0.0048054597
20190411,1000080,DlyTotRet,Daily Total Return on Index,9.9123145E-7
20190412,1000080,DlyTotRet,Daily Total Return on Index,0.0065326714
20190415,1000080,DlyTotRet,Daily Total Return on Index,-0.000993514
20190416,1000080,DlyTotRet,Daily Total Return on Index,0.0007295968
20190417,1000080,DlyTotRet,Daily Total Return on Index,-0.003099294
20190418,1000080,DlyTotRet,Daily Total Return on Index,0.0011063712
20190422,1000080,DlyTotRet,Daily Total Return on Index,0.0006758947
20190423,1000080,DlyTotRet,Daily Total Return on Index,0.0090861884
20190424,1000080,DlyTotRet,Daily Total Return on Index,-0.002055549
20190425,1000080,DlyTotRet,Daily Total Return on Index,-0.001401231
20190426,1000080,DlyTotRet,Daily Total Return on Index,0.0054222175
20190429,1000080,DlyTotRet,Daily Total Return on Index,0.0015104133
20190430,1000080,DlyTotRet,Daily Total Return on Index,0.0003252981
20190501,1000080,DlyTotRet,Daily Total Return on Index,-0.007613844
20190502,1000080,DlyTotRet,Daily Total Return on Index,-0.001723207
20190503,1000080,DlyTotRet,Daily Total Return on Index,0.0110118863
20190506,1000080,DlyTotRet,Daily Total Return on Index,-0.003745645
20190507,1000080,DlyTotRet,Daily Total Return on Index,-0.016290844
20190508,1000080,DlyTotRet,Daily Total Return on Index,-0.00160534
20190509,1000080,DlyTotRet,Daily Total Return on Index,-0.002692926
20190510,1000080,DlyTotRet,Daily Total Return on Index,0.0040321563
20190513,1000080,DlyTotRet,Daily Total Return on Index,-0.024792183
20190514,1000080,DlyTotRet,Daily Total Return on Index,0.0090420534
20190515,1000080,DlyTotRet,Daily Total Return on Index,0.005882417
20190516,1000080,DlyTotRet,Daily Total Return on Index,0.0087146342
20190517,1000080,DlyTotRet,Daily Total Return on Index,-0.006763586
20190520,1000080,DlyTotRet,Daily Total Return on Index,-0.006581172
20190521,1000080,DlyTotRet,Daily Total Return on Index,0.00899264
20190522,1000080,DlyTotRet,Daily Total Return on Index,-0.00382128
20190523,1000080,DlyTotRet,Daily Total Return on Index,-0.012887868
20190524,1000080,DlyTotRet,Daily Total Return on Index,0.0027189949
20190528,1000080,DlyTotRet,Daily Total Return on Index,-0.007567389
20190529,1000080,DlyTotRet,Daily Total Return on Index,-0.007084683
20190530,1000080,DlyTotRet,Daily Total Return on Index,0.0013263657
20190531,1000080,DlyTotRet,Daily Total Return on Index,-0.012069444
20190603,1000080,DlyTotRet,Daily Total Return on Index,-0.002480031
20190604,1000080,DlyTotRet,Daily Total Return on Index,0.0213408083
20190605,1000080,DlyTotRet,Daily Total Return on Index,0.0066775679
20190606,1000080,DlyTotRet,Daily Total Return on Index,0.005218452
20190607,1000080,DlyTotRet,Daily Total Return on Index,0.0098309933
20190610,1000080,DlyTotRet,Daily Total Return on Index,0.0049084325
20190611,1000080,DlyTotRet,Daily Total Return on Index,-0.000728648
20190612,1000080,DlyTotRet,Daily Total Return on Index,-0.001855361
20190613,1000080,DlyTotRet,Daily Total Return on Index,0.0049550323
20190614,1000080,DlyTotRet,Daily Total Return on Index,-0.002663908
20190617,1000080,DlyTotRet,Daily Total Return on Index,0.0016402981
20190618,1000080,DlyTotRet,Daily Total Return on Index,0.0099626448
20190619,1000080,DlyTotRet,Daily Total Return on Index,0.0037318508
20190620,1000080,DlyTotRet,Daily Total Return on Index,0.0087700689
20190621,1000080,DlyTotRet,Daily Total Return on Index,-0.002473735
20190624,1000080,DlyTotRet,Daily Total Return on Index,-0.003013471
20190625,1000080,DlyTotRet,Daily Total Return on Index,-0.009112799
20190626,1000080,DlyTotRet,Daily Total Return on Index,-0.001052127
20190627,1000080,DlyTotRet,Daily Total Return on Index,0.005906578
20190628,1000080,DlyTotRet,Daily Total Return on Index,0.0067893786
20190701,1000080,DlyTotRet,Daily Total Return on Index,0.0067586691
20190702,1000080,DlyTotRet,Daily Total Return on Index,0.0020211319
20190703,1000080,DlyTotRet,Daily Total Return on Index,0.0078247387
20190705,1000080,DlyTotRet,Daily Total Return on Index,-0.0010234
20190708,1000080,DlyTotRet,Daily Total Return on Index,-0.005411533
20190709,1000080,DlyTotRet,Daily Total Return on Index,0.0018842817
20190710,1000080,DlyTotRet,Daily Total Return on Index,0.0040508325
20190711,1000080,DlyTotRet,Daily Total Return on Index,0.0013588871
20190712,1000080,DlyTotRet,Daily Total Return on Index,0.0047359748
20190715,1000080,DlyTotRet,Daily Total Return on Index,-0.000165894
20190716,1000080,DlyTotRet,Daily Total Return on Index,-0.00297402
20190717,1000080,DlyTotRet,Daily Total Return on Index,-0.005759243
20190718,1000080,DlyTotRet,Daily Total Return on Index,0.003308294
20190719,1000080,DlyTotRet,Daily Total Return on Index,-0.005681735
20190722,1000080,DlyTotRet,Daily Total Return on Index,0.0023657972
20190723,1000080,DlyTotRet,Daily Total Return on Index,0.0063418566
20190724,1000080,DlyTotRet,Daily Total Return on Index,0.0060960264
20190725,1000080,DlyTotRet,Daily Total Return on Index,-0.006407817
20190726,1000080,DlyTotRet,Daily Total Return on Index,0.0074963343
20190729,1000080,DlyTotRet,Daily Total Return on Index,-0.002789325
20190730,1000080,DlyTotRet,Daily Total Return on Index,-0.001267066
20190731,1000080,DlyTotRet,Daily Total Return on Index,-0.010069513
20190801,1000080,DlyTotRet,Daily Total Return on Index,-0.009391379
20190802,1000080,DlyTotRet,Daily Total Return on Index,-0.007898081
20190805,1000080,DlyTotRet,Daily Total Return on Index,-0.028829548
20190806,1000080,DlyTotRet,Daily Total Return on Index,0.0120330159
20190807,1000080,DlyTotRet,Daily Total Return on Index,0.0012087949
20190808,1000080,DlyTotRet,Daily Total Return on Index,0.0188265966
20190809,1000080,DlyTotRet,Daily Total Return on Index,-0.007234438
20190812,1000080,DlyTotRet,Daily Total Return on Index,-0.012243299
20190813,1000080,DlyTotRet,Daily Total Return on Index,0.01356932
20190814,1000080,DlyTotRet,Daily Total Return on Index,-0.028221655
20190815,1000080,DlyTotRet,Daily Total Return on Index,0.0017085116
20190816,1000080,DlyTotRet,Daily Total Return on Index,0.0151423666
20190819,1000080,DlyTotRet,Daily Total Return on Index,0.0109449426
20190820,1000080,DlyTotRet,Daily Total Return on Index,-0.006962005
20190821,1000080,DlyTotRet,Daily Total Return on Index,0.008048454
20190822,1000080,DlyTotRet,Daily Total Return on Index,-0.000952267
20190823,1000080,DlyTotRet,Daily Total Return on Index,-0.024784967
20190826,1000080,DlyTotRet,Daily Total Return on Index,0.0101663663
20190827,1000080,DlyTotRet,Daily Total Return on Index,-0.003967267
20190828,1000080,DlyTotRet,Daily Total Return on Index,0.0064167821
20190829,1000080,DlyTotRet,Daily Total Return on Index,0.0127911959
20190830,1000080,DlyTotRet,Daily Total Return on Index,0.0006274545
20190903,1000080,DlyTotRet,Daily Total Return on Index,-0.007436585
20190904,1000080,DlyTotRet,Daily Total Return on Index,0.010772461
20190905,1000080,DlyTotRet,Daily Total Return on Index,0.012741472
20190906,1000080,DlyTotRet,Daily Total Return on Index,0.0002575146
20190909,1000080,DlyTotRet,Daily Total Return on Index,0.0005503916
20190910,1000080,DlyTotRet,Daily Total Return on Index,0.0012596343
20190911,1000080,DlyTotRet,Daily Total Return on Index,0.0082152802
20190912,1000080,DlyTotRet,Daily Total Return on Index,0.0023892301
20190913,1000080,DlyTotRet,Daily Total Return on Index,-0.000381328
20190916,1000080,DlyTotRet,Daily Total Return on Index,-0.001278652
20190917,1000080,DlyTotRet,Daily Total Return on Index,0.0021951569
20190918,1000080,DlyTotRet,Daily Total Return on Index,-0.000682997
20190919,1000080,DlyTotRet,Daily Total Return on Index,-0.000137184
20190920,1000080,DlyTotRet,Daily Total Return on Index,-0.004253577
20190923,1000080,DlyTotRet,Daily Total Return on Index,-0.000164433
20190924,1000080,DlyTotRet,Daily Total Return on Index,-0.00942077
20190925,1000080,DlyTotRet,Daily Total Return on Index,0.0059049795
20190926,1000080,DlyTotRet,Daily Total Return on Index,-0.003199512
20190927,1000080,DlyTotRet,Daily Total Return on Index,-0.005726562
20190930,1000080,DlyTotRet,Daily Total Return on Index,0.0045760257
20191001,1000080,DlyTotRet,Daily Total Return on Index,-0.012764678
20191002,1000080,DlyTotRet,Daily Total Return on Index,-0.016441615
20191003,1000080,DlyTotRet,Daily Total Return on Index,0.0077158018
20191004,1000080,DlyTotRet,Daily Total Return on Index,0.0129148205
20191007,1000080,DlyTotRet,Daily Total Return on Index,-0.0039056
20191008,1000080,DlyTotRet,Daily Total Return on Index,-0.015399716
20191009,1000080,DlyTotRet,Daily Total Return on Index,0.0085218685
20191010,1000080,DlyTotRet,Daily Total Return on Index,0.0056810954
20191011,1000080,DlyTotRet,Daily Total Return on Index,0.0115530365
20191014,1000080,DlyTotRet,Daily Total Return on Index,-0.001644118
